PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
678.117;161.037;-61.2653;4.18589;16.3367;-5;30.8303;0.660039;-8.04843;-1.21776;5.4556;12.0619;1;1;1;1
513.089;82.5746;24.4462;4.95317;-6.74874;-5;-13.9931;1.96489;5.52786;4.61456;-1.58783;9.48925;1;1;1;1
591.518;213.641;-4.6494;4.35893;15.8507;-5;-18.917;0.815683;2.04471;-20.2791;1.16973;24.4012;1;1;1;1
601.609;147.63;27.265;1.6227;-50.4428;-5;12.9777;0.736076;-8.7635;14.0128;-93.02;123.31;1;1;1;1
593.436;188.265;2.43747;1.32427;-14.7665;-5;-29.7668;0.999847;8.29089;-49.8662;-2.93125;57.2788;1;1;1;1
604.53;164.581;93.2383;1.67846;-27.1873;-5;11.3209;1.05295;-1.33283;-3.22306;-10.1107;16.5208;1;1;1;1
603.158;76.8643;-4.15944;1.67461;24.6099;-5;28.6827;0.852992;-1.1513;15.9928;0.993483;19.258;1;1;1;1
602.388;173.024;-28.2325;2.45384;43.632;-5;13.6905;0.847453;-3.90824;-37.128;41.5012;66.1856;1;1;1;1
581.354;136.205;7.10148;1.73147;-19.12;-5;-40.2014;1.11196;93.1625;69.2426;-35.0411;133.017;1;1;1;1
650.217;82.8039;29.1471;3.05014;-14.0936;-5;34.2817;0.529344;-6.99359;8.84258;-3.56801;13.7786;1;1;1;1
604.07;150.801;-144.668;0.898953;21.9838;-5;10.6184;1.03148;-1.4597;-0.385521;7.66007;10.9592;1;1;1;1
521.644;184.517;58.0454;1.90931;-15.4847;-5;-10.9029;1.35142;6.39863;-3.30522;-4.792;11.0958;1;1;1;1
