PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
-12.0407;2.35663;104.589;0.544496;-30.6135;-3.42645e-10;-3.52434;1.89563;2.27431;-0.439288;-9.89418;14.3863;1;1;1;1
-9.32394;0.0750604;-38.4102;2.00339;48.8796;1.9122e-10;-11.8653;1.98732;17.0933;0.245154;63.1808;73.99;1;1;1;1
-7.84428;-17.4075;53.9978;0.743767;-41.351;9.666e-09;-6.00707;1.39875;5.49372;12.3923;-32.4483;40.0597;1;1;1;1
-2.91141;-101.893;-20.8763;0.610691;30.704;7.85527e-09;-4.28197;0.52385;0.683866;10.0709;1.99349;11.7826;1;1;1;1
-151.757;-35.1194;-18.697;3.18061;3.08719;8.31062e-10;-25.0575;1.56241;4.92838;1.06546;0.535491;5.60734;1;1;1;1
23.9809;-166.723;-168.827;1.903;20.2737;1.35653e-09;2.87976;0.977737;0.0227224;1.73915;1.66556;2.91864;1;1;1;1
11.8239;15.898;48.0147;3.85752;-42.6046;-1.00938e-08;10.4916;1.07089;-9.47374;-12.9408;-35.4481;44.1913;1;1;1;1
-23.2368;-11.758;38.7896;3.1265;-39.6879;9.8525e-09;-23.775;0.728294;25.2328;12.6314;-39.302;52.6571;1;1;1;1
-15.2069;-6.19673;18.1178;2.68113;-48.983;3.33978e-08;-41.1133;1.33219;106.183;42.8177;-123.511;176.702;1;1;1;1
165.904;-87.3716;-4.67523;2.90306;0.650432;1.36039e-09;23.081;1.88153;-2.58063;1.74409;0.118448;4.486;1;1;1;1
-13.2179;54.9077;27.8397;3.416;-36.0004;-1.83626e-08;-17.0925;1.13324;5.99607;-23.5418;-11.575;29.2213;1;1;1;1
-49.7695;-58.7596;1.17382;2.58444;-0.849636;1.0871e-08;-36.0243;1.48102;12.0414;13.9372;-0.236875;20.0794;1;1;1;1
94.7194;149.009;76.3897;1.47891;-14.3125;-2.12966e-09;17.7468;1.47301;-1.30425;-2.73033;-1.32473;4.11609;1;1;1;1
5.93918;27.7655;-3.09925;4.28161;27.374;-9.42542e-08;52.4575;1.10903;-25.2392;-120.839;12.9605;129.581;1;1;1;1
48.1431;79.4902;56.7115;2.10639;-23.1047;-5.46421e-09;19.6138;1.96081;-3.91841;-7.00539;-4.89403;11.1215;1;1;1;1
63.371;38.2645;105.972;0.610416;-23.8709;-1.79319e-09;14.2748;0.587939;-3.27074;-2.29896;-5.50035;8.55463;1;1;1;1
